Participant, ROI, FA, MSD, MSK, NDI, ODI, Fiso
10,Ant_Corona_Radiata_R,0.5630679,0.9306391,1.4088356,0.8886255,0.2475171,0.2066175
10,Ant_Corona_Radiata_L,0.5554634,0.9156170,1.4072285,0.8754004,0.2541182,0.1917500
10,Sup_Corona_Radiata_R,0.5564769,0.9105926,1.4058670,0.8749557,0.2544229,0.1890445
10,Sup_Corona_Radiata_L,0.5413859,0.9149322,1.3306640,0.8228495,0.2509188,0.1834109
10,Post_Corona_Radiata_R,0.5359664,0.9634296,1.3660240,0.8654073,0.2562229,0.2078902
11,Middle_Cerebellar_Ped,0.5810276,0.8945357,1.4057749,0.8719574,0.2403864,0.1823692
11,Pontine_Crossing_Tract,0.5972260,0.8656676,1.3900977,0.8575954,0.2280405,0.1649746
11,Corpus_Callosum_Genu,0.5480542,0.8706684,1.3832083,0.8561786,0.2582397,0.1599981
11,Corpus_Callosum_Body,0.5633037,0.9277641,1.3455365,0.8502661,0.2345643,0.1869208
11,Corpus_Callosum_Splenium,0.5872466,0.9089185,1.4661169,0.9218188,0.2427573,0.1920748
11,Fornix_(Column&Body),0.6014580,0.9000035,1.4133552,0.8768859,0.2220087,0.1877228
11,Corticospinal_Tract_R,0.6099564,0.9064717,1.3544679,0.8273896,0.2109580,0.1820100
11,Corticospinal_Tract_L,0.5632856,0.8790755,1.3949252,0.8620633,0.2462720,0.1767998
11,Medial_Lemniscus_R,0.5802503,0.9098844,1.3797664,0.8487264,0.2298821,0.1824539
11,Medial_Lemniscus_L,0.5374312,0.8465475,1.3361026,0.7966334,0.2570967,0.1449139
11,Inf_Cerebellar_Ped_R,0.5588910,0.9145851,1.2721199,0.7727414,0.2240107,0.1691910
11,Inf_Cerebellar_Ped_L,0.5786642,0.8924045,1.3083344,0.7948879,0.2242466,0.1635094
11,Sup_Cerebellar_Ped_R,0.5588487,1.0129863,1.2711378,0.8011730,0.2210729,0.2210470
11,Sup_Cerebellar_Ped_L,0.5856110,1.1055689,1.4676507,0.9599789,0.2601194,0.2464827
11,Cerebral_Ped_R,0.5406288,0.9758298,1.3110374,0.8335194,0.2426009,0.2163119
11,Cerebral_Ped_L,0.5094020,0.9629658,1.3981618,0.9084892,0.2763174,0.2257207
11,Ant_Internal_Capsule_R,0.5378881,0.8944872,1.3358362,0.8186076,0.2539891,0.1735638
11,Ant_Internal_Capsule_L,0.5963147,0.9285319,1.3435647,0.8274140,0.2166120,0.1959919
11,Post_Internal_Capsule_R,0.5645949,0.9748001,1.2850064,0.8010762,0.2208346,0.2115509
11,Post_Internal_Capsule_L,0.5498438,0.8902351,1.4099524,0.8906498,0.2594768,0.1806171
11,Retrolent_Internal_Capsule_R,0.5736824,0.9456273,1.3622586,0.8654231,0.2324417,0.2088746
11,Retrolent_Internal_Capsule_L,0.5575809,0.9631547,1.3388339,0.8526848,0.2339033,0.2111606
11,Ant_Corona_Radiata_R,0.5632346,0.8747898,1.4463221,0.9062630,0.2576527,0.1771826
11,Ant_Corona_Radiata_L,0.5547825,0.8678077,1.3358710,0.8099287,0.2428202,0.1605350
11,Sup_Corona_Radiata_R,0.5808116,0.9141363,1.3921420,0.8691568,0.2341697,0.1844969
11,Sup_Corona_Radiata_L,0.5852675,0.8517705,1.4353872,0.8812305,0.2430371,0.1596077
11,Post_Corona_Radiata_R,0.5583378,0.9028165,1.3627746,0.8461440,0.2433096,0.1849699
12,Middle_Cerebellar_Ped,0.4905719,0.9101167,1.5152815,0.9445720,0.3210515,0.1915872
12,Pontine_Crossing_Tract,0.5791265,0.9803466,1.3371940,0.8484976,0.2202943,0.2182955
12,Corpus_Callosum_Genu,0.5255471,0.9288344,1.3293749,0.8289914,0.2591037,0.1943273
12,Corpus_Callosum_Body,0.5888053,0.8601115,1.3779822,0.8353211,0.2266157,0.1653205
12,Corpus_Callosum_Splenium,0.5629063,0.9780973,1.2841753,0.8067274,0.2227525,0.1986878
12,Fornix_(Column&Body),0.5501499,0.9117996,1.3836404,0.8712550,0.2545947,0.1820695
12,Corticospinal_Tract_R,0.5714108,0.9186468,1.3483849,0.8261738,0.2289436,0.1883192
12,Corticospinal_Tract_L,0.5522638,0.9354577,1.4638803,0.9280646,0.2667648,0.2076983
12,Medial_Lemniscus_R,0.5576657,0.9009712,1.3747714,0.8486060,0.2470718,0.1822752
12,Medial_Lemniscus_L,0.5383595,0.9871044,1.3560008,0.8768566,0.2497256,0.2254561
12,Inf_Cerebellar_Ped_R,0.5786256,0.8940154,1.4899444,0.9308649,0.2512199,0.1900395
12,Inf_Cerebellar_Ped_L,0.5433695,0.9323978,1.4621162,0.9312124,0.2708099,0.1946994
12,Sup_Cerebellar_Ped_R,0.5333664,0.8542004,1.5116384,0.9558322,0.2909754,0.1697748
12,Sup_Cerebellar_Ped_L,0.5577598,0.8599901,1.4969348,0.9177839,0.2647499,0.1744853
12,Cerebral_Ped_R,0.5505495,0.9774600,1.2984737,0.8195608,0.2278114,0.2106627
12,Cerebral_Ped_L,0.5697254,0.8587492,1.4262734,0.8748712,0.2488262,0.1647933
12,Ant_Internal_Capsule_R,0.5541303,0.9458966,1.2650810,0.7664567,0.2235625,0.1784051
12,Ant_Internal_Capsule_L,0.5711127,0.8765576,1.3927520,0.8536835,0.2424194,0.1670863
12,Post_Internal_Capsule_R,0.5584441,0.9148702,1.2953614,0.7855649,0.2296324,0.1779451
12,Post_Internal_Capsule_L,0.6053368,0.9337367,1.3140902,0.7998801,0.2033375,0.1861281
12,Retrolent_Internal_Capsule_R,0.5384841,0.9122192,1.3286205,0.8216151,0.2522971,0.1817931
12,Retrolent_Internal_Capsule_L,0.5851772,0.9457235,1.3445046,0.8403680,0.2192827,0.2014736
12,Ant_Corona_Radiata_R,0.5743437,1.0233581,1.2892200,0.8379047,0.2170073,0.2392445
12,Ant_Corona_Radiata_L,0.5535008,0.9288343,1.3804141,0.8596621,0.2506478,0.1929761
12,Sup_Corona_Radiata_R,0.5530742,0.8919307,1.3328772,0.8109649,0.2404683,0.1767825
12,Sup_Corona_Radiata_L,0.5693708,0.9239202,1.3178754,0.8054325,0.2248127,0.1842362
12,Post_Corona_Radiata_R,0.5458325,0.9473380,1.3074147,0.8087886,0.2400242,0.1950994
13,Middle_Cerebellar_Ped,0.5666336,0.8947784,1.4480414,0.9008422,0.2534604,0.1896004
13,Pontine_Crossing_Tract,0.5605189,0.8712809,1.4000834,0.8589945,0.2495633,0.1716589
13,Corpus_Callosum_Genu,0.5362507,0.9112837,1.4528727,0.9287665,0.2806708,0.1986388
13,Corpus_Callosum_Body,0.5661253,0.8866031,1.3701007,0.8465910,0.2414683,0.1773107
13,Corpus_Callosum_Splenium,0.5872729,0.8784653,1.4207299,0.8838341,0.2375767,0.1692650
13,Fornix_(Column&Body),0.5891977,0.9540989,1.3830490,0.8750854,0.2246594,0.2109232
13,Corticospinal_Tract_R,0.5573685,0.9103499,1.3543310,0.8410152,0.2446020,0.1785149
13,Corticospinal_Tract_L,0.5263058,0.8961906,1.4091432,0.8805722,0.2697788,0.1871280
13,Medial_Lemniscus_R,0.5796289,0.8357064,1.4858337,0.9086400,0.2568583,0.1594457
13,Medial_Lemniscus_L,0.5496974,0.9626379,1.3381369,0.8474829,0.2398786,0.2100218
13,Inf_Cerebellar_Ped_R,0.5664925,0.9137968,1.3409342,0.8186503,0.2314891,0.1827041
13,Inf_Cerebellar_Ped_L,0.5644465,0.8414581,1.4510273,0.8919264,0.2590933,0.1531727
13,Sup_Cerebellar_Ped_R,0.5479809,0.8533189,1.4581634,0.8926341,0.2659922,0.1648091
13,Sup_Cerebellar_Ped_L,0.5362082,0.9007089,1.3517524,0.8365294,0.2595941,0.1824631
13,Cerebral_Ped_R,0.5411190,0.9042761,1.3276682,0.8248197,0.2487884,0.1779729
13,Cerebral_Ped_L,0.5633218,0.8609637,1.4640188,0.9119180,0.2579377,0.1752265
13,Ant_Internal_Capsule_R,0.5862569,0.8945289,1.4602907,0.9108999,0.2404875,0.1918908
13,Ant_Internal_Capsule_L,0.5332509,0.8648195,1.4706405,0.9023827,0.2752950,0.1726372
13,Post_Internal_Capsule_R,0.5486099,0.9163825,1.3218928,0.8185991,0.2435449,0.1746991
13,Post_Internal_Capsule_L,0.5739751,0.9373209,1.3325212,0.8388147,0.2293065,0.2013069
13,Retrolent_Internal_Capsule_R,0.5986754,0.9826955,1.3077956,0.8233678,0.2020033,0.2158740
13,Retrolent_Internal_Capsule_L,0.5496830,0.8827661,1.4694240,0.9030166,0.2671794,0.1737793
13,Ant_Corona_Radiata_R,0.5283839,0.9609543,1.3829171,0.8958323,0.2657379,0.2094803
13,Ant_Corona_Radiata_L,0.5407722,0.9106283,1.4016918,0.8757877,0.2653222,0.1929836
13,Sup_Corona_Radiata_R,0.4826575,0.9975025,1.3364816,0.8768732,0.2860319,0.2395079
13,Sup_Corona_Radiata_L,0.5617170,0.9087758,1.2812712,0.7777764,0.2307498,0.1607191
13,Post_Corona_Radiata_R,0.5351287,0.9450525,1.3697314,0.8752600,0.2585333,0.2060972
14,Middle_Cerebellar_Ped,0.5538558,0.8768181,1.4083527,0.8703829,0.2555341,0.1733115
14,Pontine_Crossing_Tract,0.5227866,0.9022868,1.3935873,0.8679980,0.2724583,0.1935038
14,Corpus_Callosum_Genu,0.5817807,0.8972983,1.4159356,0.8847762,0.2377180,0.1874663
14,Corpus_Callosum_Body,0.5528419,0.9334385,1.2913847,0.7980672,0.2319289,0.1790342
14,Corpus_Callosum_Splenium,0.5625730,1.0261635,1.3656787,0.8837313,0.2369802,0.2425258
14,Fornix_(Column&Body),0.5576037,0.9255755,1.2999990,0.7924990,0.2306775,0.1824688
14,Corticospinal_Tract_R,0.5606837,0.8941814,1.3455022,0.8238138,0.2364924,0.1725903
14,Corticospinal_Tract_L,0.5647123,0.9924675,1.2795373,0.8143047,0.2197355,0.2157764
14,Medial_Lemniscus_R,0.5001413,0.9383767,1.4240004,0.9022109,0.2936514,0.2052834
14,Medial_Lemniscus_L,0.5507894,0.9398304,1.2884216,0.7978923,0.2344577,0.1865718
14,Inf_Cerebellar_Ped_R,0.5535169,0.8722776,1.4545982,0.8932815,0.2656343,0.1737375
14,Inf_Cerebellar_Ped_L,0.5240402,0.8900967,1.4439815,0.8947872,0.2768941,0.1827340
14,Sup_Cerebellar_Ped_R,0.5681170,0.8978121,1.3731888,0.8431404,0.2415100,0.1742386
14,Sup_Cerebellar_Ped_L,0.5742994,1.0377505,1.4722572,0.9823862,0.2505753,0.2647494
14,Cerebral_Ped_R,0.5528649,0.9345153,1.3529923,0.8441346,0.2430884,0.1958152
14,Cerebral_Ped_L,0.5669918,0.8882444,1.3909554,0.8594872,0.2471089,0.1710253
14,Ant_Internal_Capsule_R,0.5921328,0.8983416,1.4288517,0.8888012,0.2325453,0.1835463
14,Ant_Internal_Capsule_L,0.5722957,0.9503626,1.2618811,0.7679156,0.2138452,0.1864931
14,Post_Internal_Capsule_R,0.5653323,0.9478005,1.3269078,0.8309976,0.2296891,0.2038810
14,Post_Internal_Capsule_L,0.5518618,0.8968933,1.3201512,0.8136958,0.2415282,0.1668440
14,Retrolent_Internal_Capsule_R,0.5472111,0.8600796,1.2931696,0.8067016,0.2445280,0.1479474
14,Retrolent_Internal_Capsule_L,0.5959342,0.9839607,1.3247195,0.8451845,0.2060089,0.2267491
14,Ant_Corona_Radiata_R,0.5716106,0.9018288,1.3454558,0.8338912,0.2314503,0.1738884
14,Ant_Corona_Radiata_L,0.5801386,0.9070520,1.3826791,0.8615858,0.2353512,0.1822574
14,Sup_Corona_Radiata_R,0.5280200,0.9174319,1.2968427,0.8088067,0.2513753,0.1735860
14,Sup_Corona_Radiata_L,0.5203556,0.9480501,1.4015133,0.8931781,0.2724073,0.2072570
14,Post_Corona_Radiata_R,0.5047570,0.9487639,1.2525542,0.7752222,0.2569298,0.1874754
15,Middle_Cerebellar_Ped,0.5340465,0.8181148,1.4928915,0.8860580,0.2880256,0.1460979
15,Pontine_Crossing_Tract,0.4937861,0.9089142,1.3198164,0.8185472,0.2813126,0.1816901
15,Corpus_Callosum_Genu,0.5007787,0.8997970,1.4534440,0.9216303,0.2992093,0.1922311
15,Corpus_Callosum_Body,0.5909980,0.9146671,1.3257192,0.8196367,0.2139922,0.1784602
15,Corpus_Callosum_Splenium,0.5824852,0.8707884,1.4046875,0.8684864,0.2336058,0.1767847
15,Fornix_(Column&Body),0.5647559,0.8674183,1.3217321,0.7922815,0.2347146,0.1535729
15,Corticospinal_Tract_R,0.5726110,0.8901016,1.3202329,0.8138125,0.2306586,0.1650864
15,Corticospinal_Tract_L,0.5811264,0.8848292,1.4139584,0.8746884,0.2386981,0.1839739
15,Medial_Lemniscus_R,0.5677669,0.8650669,1.4445682,0.8878395,0.2486562,0.1663915
15,Medial_Lemniscus_L,0.5593687,0.8915523,1.4109895,0.8643783,0.2534888,0.1789354
15,Inf_Cerebellar_Ped_R,0.5506948,0.9024835,1.3711588,0.8551857,0.2540664,0.1748136
15,Inf_Cerebellar_Ped_L,0.5229081,0.8973022,1.2938335,0.7786271,0.2510538,0.1675262
15,Sup_Cerebellar_Ped_R,0.5555846,0.9760844,1.2864732,0.8049510,0.2255500,0.2037287
15,Sup_Cerebellar_Ped_L,0.5264142,0.9609350,1.3008833,0.8234079,0.2508235,0.2078647
15,Cerebral_Ped_R,0.5138024,0.8923882,1.4690090,0.9130644,0.2965796,0.1780954
15,Cerebral_Ped_L,0.5849599,0.8048390,1.5728321,0.9428579,0.2674169,0.1456411
15,Ant_Internal_Capsule_R,0.5687028,0.8867105,1.4302640,0.9011531,0.2533652,0.1739384
15,Ant_Internal_Capsule_L,0.5699036,0.8908668,1.3250307,0.7995772,0.2284885,0.1650064
15,Post_Internal_Capsule_R,0.5778041,0.8518176,1.5757517,0.9580963,0.2709129,0.1596776
15,Post_Internal_Capsule_L,0.5915663,0.9468363,1.3540742,0.8518363,0.2179254,0.2065027
15,Retrolent_Internal_Capsule_R,0.5548954,0.8860264,1.4024393,0.8668009,0.2514044,0.1736045
15,Retrolent_Internal_Capsule_L,0.5563710,0.9556422,1.3815593,0.8785522,0.2471183,0.2028292
15,Ant_Corona_Radiata_R,0.5642155,0.9224605,1.3222405,0.8130574,0.2250696,0.1817331
15,Ant_Corona_Radiata_L,0.5502621,0.9305090,1.4185515,0.9001887,0.2591935,0.1960081
15,Sup_Corona_Radiata_R,0.5826339,0.9095118,1.4671086,0.9216983,0.2456646,0.2023522
15,Sup_Corona_Radiata_L,0.5217347,1.0406559,1.3800410,0.9058651,0.2872615,0.2332277
15,Post_Corona_Radiata_R,0.5133116,0.9366848,1.3148696,0.8269582,0.2647831,0.1991136
16,Middle_Cerebellar_Ped,0.4936979,0.9324667,1.4225611,0.9107797,0.2922688,0.2155314
16,Pontine_Crossing_Tract,0.5628955,0.8070584,1.4793743,0.8917133,0.2668346,0.1374441
16,Corpus_Callosum_Genu,0.5243751,0.9049747,1.3315606,0.8187077,0.2578603,0.1810094
16,Corpus_Callosum_Body,0.5861441,0.9541219,1.3657155,0.8656072,0.2220203,0.2032338
16,Corpus_Callosum_Splenium,0.5524763,0.8835420,1.3935163,0.8674424,0.2532143,0.1803298
16,Fornix_(Column&Body),0.5396362,0.9026696,1.3863368,0.8658866,0.2562048,0.1860691
16,Corticospinal_Tract_R,0.5855013,0.8286726,1.4286819,0.8665672,0.2427911,0.1529635
16,Corticospinal_Tract_L,0.5558861,0.8995327,1.3246496,0.8100220,0.2389869,0.1754488
16,Medial_Lemniscus_R,0.5482270,0.9624955,1.3003932,0.8157537,0.2344418,0.2113908
16,Medial_Lemniscus_L,0.5899177,0.8996960,1.3729490,0.8549084,0.2270871,0.1785521
16,Inf_Cerebellar_Ped_R,0.5380443,0.9770788,1.3362989,0.8662548,0.2478923,0.2233127
16,Inf_Cerebellar_Ped_L,0.5666172,0.8988545,1.3327476,0.8125818,0.2325717,0.1741595
16,Sup_Cerebellar_Ped_R,0.5712960,0.9227062,1.3293097,0.8209015,0.2245683,0.1927483
16,Sup_Cerebellar_Ped_L,0.5609034,0.9706230,1.3808521,0.9059678,0.2421069,0.2210240
16,Cerebral_Ped_R,0.5501608,0.8245754,1.7330227,0.9672842,0.3184941,0.1425846
16,Cerebral_Ped_L,0.5602111,0.8572395,1.4172312,0.8921224,0.2605095,0.1606976
16,Ant_Internal_Capsule_R,0.5468796,0.8343857,1.4859203,0.9129099,0.2805790,0.1519734
16,Ant_Internal_Capsule_L,0.6029857,0.9536077,1.3880529,0.8824979,0.2157750,0.2090501
16,Post_Internal_Capsule_R,0.5828769,0.9194969,1.3482883,0.8405757,0.2260175,0.1862315
16,Post_Internal_Capsule_L,0.5288194,0.8763861,1.2746406,0.7681521,0.2518382,0.1481531
16,Retrolent_Internal_Capsule_R,0.5890783,0.9232580,1.3388163,0.8224474,0.2182015,0.1842584
16,Retrolent_Internal_Capsule_L,0.5695451,0.9386896,1.2759671,0.7781234,0.2191494,0.1760158
16,Ant_Corona_Radiata_R,0.5320991,0.9340995,1.4001937,0.9027946,0.2701211,0.2012322
16,Ant_Corona_Radiata_L,0.5397967,0.9223009,1.3722357,0.8682736,0.2584414,0.1959640
16,Sup_Corona_Radiata_R,0.5200791,0.8281321,1.4661101,0.8961964,0.2929287,0.1482907
16,Sup_Corona_Radiata_L,0.5611162,0.9420771,1.4057502,0.8949609,0.2431261,0.2078727
16,Post_Corona_Radiata_R,0.4798307,0.9970506,1.3033720,0.8560474,0.2822684,0.2308069
17,Middle_Cerebellar_Ped,0.5443892,0.9130469,1.3413440,0.8315948,0.2518700,0.1847669
17,Pontine_Crossing_Tract,0.5678700,0.8408320,1.4893978,0.8890008,0.2608144,0.1567399
17,Corpus_Callosum_Genu,0.5479888,0.9714177,1.2851217,0.8059167,0.2305702,0.1992072
17,Corpus_Callosum_Body,0.5415940,0.8900289,1.3422572,0.8275251,0.2565293,0.1742353
17,Corpus_Callosum_Splenium,0.5207698,0.8691573,1.3429466,0.8219029,0.2677296,0.1670082
17,Fornix_(Column&Body),0.5201657,1.0130132,1.2833675,0.8521398,0.2567000,0.2381828
17,Corticospinal_Tract_R,0.5402964,0.9276553,1.2857570,0.7933553,0.2429771,0.1810791
17,Corticospinal_Tract_L,0.5259804,0.9181591,1.3904577,0.8705296,0.2719588,0.1902103
17,Medial_Lemniscus_R,0.5191858,0.8966956,1.3413821,0.8264364,0.2670347,0.1832209
17,Medial_Lemniscus_L,0.6334776,0.8509831,1.4000569,0.8474678,0.2048729,0.1535594
17,Inf_Cerebellar_Ped_R,0.5790631,0.8858125,1.7073451,0.9945099,0.2949909,0.1691917
17,Inf_Cerebellar_Ped_L,0.5672566,0.8991710,1.2992386,0.7825314,0.2283536,0.1684234
17,Sup_Cerebellar_Ped_R,0.5534486,0.8972846,1.4257281,0.8944940,0.2604807,0.1830352
17,Sup_Cerebellar_Ped_L,0.5560414,0.8677987,1.4209041,0.8775752,0.2575614,0.1684279
17,Cerebral_Ped_R,0.5856788,0.9195579,1.3123007,0.7927375,0.2141227,0.1804976
17,Cerebral_Ped_L,0.5315291,0.9890829,1.3463904,0.8664107,0.2538004,0.2310634
17,Ant_Internal_Capsule_R,0.5061067,0.9191553,1.3140928,0.8242611,0.2679984,0.1842893
17,Ant_Internal_Capsule_L,0.5821961,0.8943282,1.2873284,0.7772206,0.2174787,0.1578473
17,Post_Internal_Capsule_R,0.5493125,0.9280047,1.3750101,0.8626688,0.2517488,0.1890208
17,Post_Internal_Capsule_L,0.5953053,0.9148614,1.3885953,0.8718594,0.2246922,0.1936243
17,Retrolent_Internal_Capsule_R,0.5355150,0.9680107,1.3580474,0.8785569,0.2508967,0.2237554
17,Retrolent_Internal_Capsule_L,0.5428934,0.9275728,1.4154760,0.8674066,0.2611720,0.1971804
17,Ant_Corona_Radiata_R,0.5827594,0.9260743,1.3579155,0.8403846,0.2309309,0.1914766
17,Ant_Corona_Radiata_L,0.5318803,0.9535510,1.3266832,0.8609699,0.2562516,0.2077351
17,Sup_Corona_Radiata_R,0.5762242,0.8967869,1.3546295,0.8350573,0.2298881,0.1777114
17,Sup_Corona_Radiata_L,0.6020589,0.9349793,1.3582572,0.8520402,0.2125269,0.1856939
17,Post_Corona_Radiata_R,0.5715913,0.9175367,1.4037697,0.8973615,0.2424954,0.1926467
18,Middle_Cerebellar_Ped,0.5772893,0.8733148,1.4533748,0.8956149,0.2473247,0.1772823
18,Pontine_Crossing_Tract,0.5660037,0.9305580,1.4152942,0.9023231,0.2446418,0.2090686
18,Corpus_Callosum_Genu,0.5462425,0.8933516,1.3969314,0.8722704,0.2591089,0.1786882
18,Corpus_Callosum_Body,0.5838345,0.8792637,1.3042671,0.7882800,0.2186673,0.1535305
18,Corpus_Callosum_Splenium,0.5425691,0.8847977,1.4300605,0.8864250,0.2665950,0.1755355
18,Fornix_(Column&Body),0.5990266,0.9053471,1.3603324,0.8449942,0.2181277,0.1839031
18,Corticospinal_Tract_R,0.5226079,0.8852585,1.3375375,0.8139279,0.2643303,0.1715593
18,Corticospinal_Tract_L,0.5516204,0.9292089,1.2893734,0.7895234,0.2311533,0.1828207
18,Medial_Lemniscus_R,0.6006832,0.8722332,1.3527800,0.8212498,0.2168880,0.1575098
18,Medial_Lemniscus_L,0.5433058,0.9501359,1.3031236,0.8204706,0.2398553,0.2037404
18,Inf_Cerebellar_Ped_R,0.5335965,0.8981059,1.3952753,0.8762936,0.2664630,0.1855967
18,Inf_Cerebellar_Ped_L,0.5561996,0.9123412,1.3999234,0.8692548,0.2595619,0.1797492
18,Sup_Cerebellar_Ped_R,0.5519449,0.9288946,1.2973632,0.8166395,0.2394348,0.1757375
18,Sup_Cerebellar_Ped_L,0.5283712,0.9166361,1.3328597,0.8358537,0.2573395,0.1842160
18,Cerebral_Ped_R,0.5619137,0.8636778,1.3787645,0.8204322,0.2443282,0.1547643
18,Cerebral_Ped_L,0.5468210,0.9357482,1.3323736,0.8253031,0.2434877,0.1918673
18,Ant_Internal_Capsule_R,0.5434468,0.8989841,1.3617958,0.8385051,0.2542094,0.1825799
18,Ant_Internal_Capsule_L,0.5465895,0.8686445,1.4420486,0.8966875,0.2707673,0.1725176
18,Post_Internal_Capsule_R,0.5578845,0.8835520,1.4733703,0.9199414,0.2669187,0.1792821
18,Post_Internal_Capsule_L,0.5868441,0.8687295,1.4748879,0.9127924,0.2449813,0.1743560
18,Retrolent_Internal_Capsule_R,0.5840668,0.8664175,1.3858693,0.8619640,0.2351434,0.1650569
18,Retrolent_Internal_Capsule_L,0.6176004,0.9074172,1.3373896,0.8179958,0.2028284,0.1685869
18,Ant_Corona_Radiata_R,0.5323391,0.9460574,1.3204393,0.8391479,0.2527593,0.1975384
18,Ant_Corona_Radiata_L,0.5831933,0.8707120,1.3458307,0.8172495,0.2258411,0.1573962
18,Sup_Corona_Radiata_R,0.5401380,0.9281789,1.3872288,0.8788737,0.2622157,0.1961282
18,Sup_Corona_Radiata_L,0.5373558,0.8917072,1.4026436,0.8694722,0.2660172,0.1828872
18,Post_Corona_Radiata_R,0.5660294,0.9168722,1.3623667,0.8544592,0.2399806,0.1881784
19,Middle_Cerebellar_Ped,0.4857357,0.8977780,1.3942434,0.8708663,0.3046234,0.1908868
19,Pontine_Crossing_Tract,0.5601751,0.9606246,1.3238988,0.8241614,0.2307922,0.2038701
19,Corpus_Callosum_Genu,0.5671809,0.9013137,1.3721008,0.8473887,0.2383237,0.1840333
19,Corpus_Callosum_Body,0.5322642,0.8917602,1.3802169,0.8494657,0.2591837,0.1744016
19,Corpus_Callosum_Splenium,0.5011663,0.9169242,1.3984487,0.8984000,0.2940712,0.1979014
19,Fornix_(Column&Body),0.5653281,0.9757531,1.2952572,0.8059202,0.2214183,0.1963449
19,Corticospinal_Tract_R,0.5376424,0.9603825,1.3468374,0.8740162,0.2532607,0.2132471
19,Corticospinal_Tract_L,0.5808309,0.9624968,1.3348304,0.8374757,0.2184155,0.2066826
19,Medial_Lemniscus_R,0.6026441,0.8917229,1.3595287,0.8220902,0.2146047,0.1772105
19,Medial_Lemniscus_L,0.0934802,0.1304003,0.5953095,0.9999987,0.7662475,0.0179832
19,Inf_Cerebellar_Ped_R,0.5471988,0.9309488,1.3186592,0.8286450,0.2428291,0.1914404
19,Inf_Cerebellar_Ped_L,0.5441255,0.9091457,1.3755125,0.8600438,0.2556939,0.1881974
19,Sup_Cerebellar_Ped_R,0.5716195,0.9002050,1.3182376,0.7963282,0.2276587,0.1752080
19,Sup_Cerebellar_Ped_L,0.5005878,0.9022554,1.3669556,0.8574669,0.2865384,0.1802255
19,Cerebral_Ped_R,0.5522613,0.8899253,1.3659286,0.8434394,0.2471877,0.1800295
19,Cerebral_Ped_L,0.5590754,0.8915617,1.4305469,0.9093204,0.2598377,0.1829787
19,Ant_Internal_Capsule_R,0.5515416,0.9044724,1.4787263,0.9302986,0.2645908,0.1918798
19,Ant_Internal_Capsule_L,0.5470147,0.8515092,1.5283539,0.9347203,0.2827261,0.1629925
19,Post_Internal_Capsule_R,0.5469704,0.8909584,1.3727598,0.8513572,0.2562601,0.1751532
19,Post_Internal_Capsule_L,0.5474150,0.9599630,1.4227742,0.9167853,0.2605305,0.2209671
19,Retrolent_Internal_Capsule_R,0.5688429,0.9063431,1.3479729,0.8253739,0.2326239,0.1760186
19,Retrolent_Internal_Capsule_L,0.5543685,0.9757458,1.2898751,0.8096696,0.2290883,0.2092765
19,Ant_Corona_Radiata_R,0.5555097,0.9004340,1.3616472,0.8430140,0.2460965,0.1829157
19,Ant_Corona_Radiata_L,0.5575492,0.8873139,1.3825806,0.8545207,0.2499024,0.1779703
19,Sup_Corona_Radiata_R,0.5832514,0.9389929,1.3179598,0.8071716,0.2144282,0.1870356
19,Sup_Corona_Radiata_L,0.5372418,0.8790830,1.4089865,0.8707310,0.2696243,0.1764622
19,Post_Corona_Radiata_R,0.5926527,0.8887911,1.3865352,0.8598766,0.2271510,0.1755307
20,Middle_Cerebellar_Ped,0.5925375,0.8697631,1.3486267,0.8240708,0.2233303,0.1582946
20,Pontine_Crossing_Tract,0.5349054,0.9321643,1.3834228,0.8880351,0.2597190,0.2080965
20,Corpus_Callosum_Genu,0.5016982,0.9595894,1.2397266,0.7642735,0.2536537,0.1928194
20,Corpus_Callosum_Body,0.5167684,0.8999964,1.4005835,0.8858479,0.2791990,0.1961301
20,Corpus_Callosum_Splenium,0.5297843,0.8734064,1.4572656,0.9120771,0.2826111,0.1761542
20,Fornix_(Column&Body),0.5404429,0.8660944,1.3958621,0.8861112,0.2727449,0.1668639
20,Corticospinal_Tract_R,0.6122706,0.9715391,1.3135611,0.8230768,0.1964606,0.2058333
20,Corticospinal_Tract_L,0.4709426,1.0608132,1.1927573,0.7755849,0.2607288,0.2365481
20,Medial_Lemniscus_R,0.5254373,0.8906564,1.3658161,0.8493351,0.2709443,0.1771939
20,Medial_Lemniscus_L,0.5404193,0.9246123,1.3569030,0.8510971,0.2520829,0.1907828
20,Inf_Cerebellar_Ped_R,0.5445078,0.9688338,1.2609371,0.7813113,0.2342140,0.1965716
20,Inf_Cerebellar_Ped_L,0.5543903,0.9092052,1.3506549,0.8314077,0.2436405,0.1858480
20,Sup_Cerebellar_Ped_R,0.5368688,0.9748478,1.2562767,0.7846057,0.2374165,0.1893181
20,Sup_Cerebellar_Ped_L,0.5855944,0.9180994,1.4337060,0.8945867,0.2322812,0.1973105
20,Cerebral_Ped_R,0.5724115,0.9862534,1.2725265,0.8013745,0.2172637,0.2034873
20,Cerebral_Ped_L,0.5956925,0.8804517,1.3239984,0.7857694,0.2133994,0.1572988
20,Ant_Internal_Capsule_R,0.5395657,0.9158974,1.3513172,0.8378043,0.2517452,0.1864028
